53,26,17,24,21,24,25,36,37,25,1
72,25,26,32,33,37,46,33,24,52,1
61,35,25,46,28,27,36,28,24,58,1
51,29,17,40,20,28,22,37,19,37,1
56,25,19,26,21,19,15,36,34,33,1
69,36,31,34,34,26,48,48,26,64,1
57,23,29,34,21,25,26,47,47,32,1
66,33,29,39,28,29,35,44,28,51,1
65,29,26,44,22,19,46,41,23,47,1
57,36,16,27,25,28,30,33,21,39,1
56,26,30,39,15,33,40,39,19,42,1
61,30,26,43,21,26,34,44,19,50,1
66,34,16,23,22,33,40,39,20,39,1
53,31,21,22,26,23,23,45,36,27,1
73,35,28,27,16,30,48,31,23,61,1
58,24,27,39,17,21,37,39,25,43,1
63,31,24,30,18,30,30,37,20,39,1
66,36,24,51,34,26,50,46,31,51,1
68,27,33,58,40,32,39,59,30,48,1
60,38,28,42,29,31,54,31,18,47,1
75,31,41,50,31,32,45,58,32,56,1
57,23,27,23,24,23,30,33,42,24,1
67,28,28,42,22,24,42,40,20,42,1
65,31,24,35,20,33,30,40,31,34,1
67,28,21,32,15,28,32,33,23,36,1
58,36,28,23,28,25,34,30,25,54,1
55,26,24,23,20,28,22,30,39,25,1
61,32,31,43,24,29,22,47,26,47,1
60,30,30,35,34,22,28,27,22,51,1
52,43,21,47,27,23,40,40,23,45,1
62,27,24,27,29,26,37,39,39,26,1
50,24,22,45,33,35,37,28,20,54,1
54,43,22,41,28,26,36,43,30,59,1
59,22,20,44,34,26,37,32,21,66,1
57,33,22,47,36,28,40,27,19,52,1
57,23,23,33,27,29,37,33,36,29,1
55,33,18,25,17,23,27,35,41,36,1
45,26,19,24,22,24,24,40,36,22,1
54,27,21,21,27,27,36,38,38,39,1
66,30,22,27,22,26,38,38,21,45,1
52,39,22,31,28,25,32,41,26,38,1
69,34,26,45,25,19,30,43,22,45,1
67,30,20,24,26,29,28,43,20,40,1
70,25,20,28,25,25,39,42,29,37,1
63,25,20,21,23,23,25,35,34,22,1
47,25,19,33,25,25,36,35,37,30,1
54,29,26,34,29,35,37,27,18,54,1
49,24,27,34,25,24,30,39,23,36,1
64,25,19,29,25,21,39,35,22,42,1
59,27,30,40,29,30,34,24,22,60,1
66,35,28,51,32,27,42,44,33,53,1
68,31,28,45,33,32,39,50,25,51,1
60,34,31,36,25,26,31,34,25,53,1
50,30,17,24,22,21,24,35,38,30,1
47,28,19,29,25,22,28,38,40,36,1
66,37,20,26,19,26,41,39,26,44,1
59,24,33,48,29,20,34,56,28,39,1
54,21,22,29,26,23,33,37,23,38,1
55,27,21,24,28,31,44,35,25,60,1
65,25,22,31,27,26,45,31,23,58,1
57,39,21,38,21,31,34,38,24,38,1
52,29,22,28,17,24,26,39,35,32,1
70,32,23,43,26,25,42,39,26,39,1
53,31,22,48,31,31,41,27,16,56,1
55,28,25,46,31,35,30,25,24,52,1
58,38,22,34,34,34,43,33,13,57,1
80,24,41,58,31,28,45,36,32,46,1
50,23,24,22,21,21,26,44,27,33,1
62,28,27,23,19,19,34,39,29,28,1
68,33,33,34,37,26,38,44,41,60,1
55,32,27,39,27,25,38,40,31,50,1
58,34,20,37,27,32,41,32,23,56,1
50,34,16,26,22,26,33,39,17,40,1
51,34,17,31,23,26,36,39,20,37,1
64,31,43,41,32,26,43,64,26,56,1
49,22,19,26,30,21,24,29,33,32,1
54,33,23,45,33,35,44,32,23,74,1
59,23,26,33,16,24,28,33,38,29,1
56,25,17,33,24,23,33,39,26,46,1
58,22,18,19,19,24,19,37,36,36,1
59,31,28,41,39,28,43,25,24,60,1
56,23,23,29,28,27,40,33,39,31,1
63,13,22,38,18,26,27,43,41,27,1
65,33,19,38,23,21,26,36,23,40,1
55,19,20,35,24,21,39,43,32,31,1
75,31,21,36,22,28,34,41,30,37,1
54,22,24,34,29,27,34,33,21,55,1
59,30,27,42,26,28,42,39,23,52,1
67,29,28,24,27,30,33,38,29,37,1
51,31,22,42,27,28,32,24,20,58,1
65,33,23,33,19,27,25,36,17,39,1
51,40,17,32,21,21,26,33,17,32,1
67,30,16,22,28,26,28,38,19,40,1
57,27,25,22,26,21,19,47,31,34,1
47,37,19,43,27,27,45,37,18,37,1
54,20,22,33,29,29,33,36,34,31,1
55,30,24,47,30,26,35,47,29,59,1
48,26,29,26,24,28,33,47,36,27,1
68,28,23,26,26,28,24,37,23,46,1
59,33,16,28,22,33,33,32,34,39,1
59,28,18,33,28,29,31,28,22,62,1
63,23,23,31,30,27,34,38,19,50,1
54,31,28,29,23,33,36,28,22,31,1
61,30,21,27,23,21,40,50,38,30,1
70,38,25,39,38,30,49,33,27,58,1
47,28,14,30,21,22,23,36,34,20,1
69,20,29,33,30,25,33,41,50,21,1
58,30,21,39,28,38,55,26,32,59,1
54,38,28,42,27,26,35,45,25,55,1
54,26,22,47,24,27,33,37,22,43,1
51,28,29,27,30,28,28,35,42,17,1
64,28,19,38,34,31,37,35,24,60,1
55,36,21,24,21,32,38,44,25,40,1
76,31,23,31,21,27,37,35,24,48,1
67,30,21,41,26,26,33,42,23,54,1
60,30,21,33,24,27,31,34,23,40,1
62,32,23,30,32,30,31,29,27,48,1
59,27,18,24,23,21,24,42,35,35,1
43,32,27,29,28,30,35,34,19,33,1
57,32,26,35,20,25,31,39,21,45,1
72,28,22,28,22,23,53,46,27,41,1
75,43,32,47,26,32,40,47,24,45,1
67,41,29,46,37,23,40,36,32,46,1
68,42,35,40,33,22,49,43,23,54,1
70,36,26,41,34,29,51,46,28,47,1
58,23,18,20,26,26,27,30,40,26,1
70,30,41,35,26,34,40,29,30,48,1
57,30,14,33,23,26,22,30,33,28,1
55,29,25,33,24,26,33,38,25,42,1
71,39,25,43,19,25,46,47,27,58,1
52,32,25,47,31,22,36,51,40,61,1
49,28,26,39,31,29,49,29,23,53,1
58,33,29,31,25,24,34,44,25,47,1
54,27,18,23,25,19,24,28,35,26,1
64,24,25,29,20,21,41,49,44,32,1
49,28,20,25,29,24,31,26,20,53,1
44,37,22,40,22,25,39,38,26,40,1
51,24,14,23,24,23,28,34,31,21,1
75,32,25,39,25,26,33,33,26,47,1
55,34,25,37,33,33,38,26,25,56,1
63,35,34,31,34,28,48,46,31,70,1
64,23,24,21,25,25,29,38,42,33,1
52,33,23,39,33,33,46,29,18,55,1
52,33,18,38,23,25,40,31,22,56,1
58,38,21,34,20,29,39,40,26,37,1
59,26,19,39,23,29,42,44,37,25,1
53,32,22,18,24,23,37,41,34,41,1
59,36,18,23,26,26,25,40,19,38,1
66,30,34,39,38,27,38,48,26,44,1
65,33,38,48,33,32,39,47,25,51,1
53,24,22,41,24,31,34,35,20,57,1
40,25,20,36,24,26,34,36,42,32,1
52,33,32,41,34,24,37,51,30,47,1
60,27,32,34,19,27,37,39,43,32,1
58,31,27,40,30,33,39,30,26,57,1
60,26,22,45,26,28,48,54,31,40,1
76,39,20,49,34,28,45,52,34,57,1
53,22,29,24,22,22,28,25,25,26,1
58,31,23,28,22,28,32,41,23,47,1
67,34,20,29,30,25,37,25,25,57,1
56,32,30,49,30,27,40,42,29,45,1
52,39,23,33,27,26,41,27,19,53,1
64,33,39,35,23,35,42,30,25,57,1
53,20,27,24,29,34,39,54,50,19,1
58,36,21,30,22,29,38,38,20,26,1
61,33,28,40,28,27,30,27,22,51,1
53,25,21,20,23,21,24,46,29,26,1
61,27,17,24,26,22,22,37,33,28,1
52,36,21,23,23,26,48,41,20,47,1
61,27,23,42,27,30,49,32,26,54,1
57,24,21,26,21,26,33,33,36,30,1
64,25,21,48,41,29,36,35,19,53,1
57,35,28,40,35,24,39,29,19,58,1
61,26,17,24,24,29,32,44,28,48,1
65,35,29,48,33,30,35,32,26,61,1
60,31,28,34,33,35,36,29,26,66,1
55,35,31,36,32,39,43,25,21,52,1
61,29,25,21,22,28,33,38,25,38,1
51,28,22,48,25,32,35,27,24,51,1
57,42,29,28,23,29,34,41,22,49,1
62,41,29,39,36,22,44,27,17,53,1
64,27,22,16,32,25,31,47,38,22,1
60,34,29,39,26,26,44,25,25,57,1
61,40,29,42,31,26,30,37,33,34,1
58,36,31,39,37,34,33,32,24,60,1
44,42,22,37,20,27,29,39,30,41,1
56,37,25,45,25,34,45,34,26,59,1
48,38,25,40,37,35,35,31,28,54,1
53,22,24,28,24,23,26,29,36,29,1
63,36,15,30,17,19,22,44,34,35,1
53,28,21,32,22,20,25,29,31,30,1
47,22,21,26,29,25,22,32,37,25,1
54,20,21,27,19,17,22,37,40,32,1
62,24,21,36,39,37,54,37,33,62,1
72,34,34,41,32,31,32,45,31,64,1
61,40,32,40,39,32,46,28,22,58,1
66,27,23,31,18,26,29,40,20,40,1
52,27,20,19,20,23,22,40,36,28,1
53,28,26,35,37,37,45,37,21,61,1
52,31,27,49,18,26,35,35,21,41,1
50,31,25,46,32,27,44,30,25,51,1
59,41,20,24,24,22,40,39,21,37,1
83,27,37,37,32,40,40,41,24,56,1
64,30,28,34,26,32,32,29,25,51,1
69,36,21,40,24,27,26,50,33,47,1
56,39,23,39,31,35,39,27,21,55,1
59,31,33,40,22,23,41,42,24,48,1
77,49,32,38,31,27,39,47,30,60,1
67,32,28,42,20,21,43,49,25,40,1
55,25,18,24,17,25,32,38,34,34,1
58,36,27,41,33,28,40,34,23,59,1
55,35,22,40,20,21,28,35,19,40,1
52,26,18,36,19,24,34,34,25,38,1
56,39,24,47,26,32,44,50,22,48,1
61,38,30,50,41,28,27,50,29,44,1
73,26,34,41,35,34,41,38,32,58,1
58,30,25,38,32,23,35,40,23,49,1
69,27,35,32,34,29,38,31,22,51,1
61,27,21,33,27,25,44,29,21,58,1
58,27,23,23,23,28,36,39,37,34,1
61,40,26,36,28,34,34,32,18,50,1
60,40,37,42,32,24,37,50,26,49,1
59,25,25,30,19,21,23,38,18,27,1
55,33,25,24,29,22,40,33,20,57,1
56,35,26,35,26,28,56,48,24,43,1
69,40,25,45,33,26,39,43,31,53,1
64,31,28,46,24,32,43,42,21,46,1
67,23,18,16,21,23,38,39,42,38,1
60,34,28,24,34,28,45,25,18,61,1
55,32,24,16,16,27,26,30,43,34,1
63,28,27,35,32,31,28,32,26,51,1
54,26,18,26,26,18,29,36,35,22,1
46,28,19,25,29,26,21,28,39,19,1
70,40,28,50,26,27,33,52,26,56,1
56,31,20,37,37,41,37,32,24,52,1
44,32,13,25,22,21,30,35,16,31,1
73,30,33,44,26,33,44,51,30,57,1
57,22,18,27,20,27,18,37,35,30,1
41,36,22,53,29,29,32,22,21,60,1
61,34,28,41,38,30,48,26,24,65,1
70,33,24,31,16,33,49,38,41,28,1
49,37,22,40,34,34,37,42,26,49,1
61,28,32,51,33,28,46,57,31,54,1
68,42,23,44,32,22,48,45,31,48,1
65,28,17,29,19,19,30,33,37,26,1
60,36,25,46,27,25,43,45,29,51,1
61,25,24,23,33,27,31,44,37,23,1
55,29,18,41,23,24,40,32,23,47,1
46,32,22,24,29,24,21,34,29,24,1
63,35,34,35,36,23,46,51,27,60,1
60,24,22,28,31,26,49,47,36,27,1
48,32,22,36,33,26,43,38,23,66,1
70,36,24,24,24,27,32,43,31,29,1
57,31,17,40,28,29,47,48,25,41,1
62,30,27,34,24,34,35,27,21,56,1
59,37,22,39,23,22,44,23,19,50,1
70,36,28,48,37,24,42,39,33,55,1
59,27,24,29,24,25,34,36,27,29,1
62,36,27,48,31,32,51,50,37,43,1
50,39,16,32,27,26,44,39,17,35,1
63,36,24,30,26,31,33,36,21,43,1
54,39,21,19,23,32,26,30,18,35,1
54,36,27,44,29,30,31,39,23,57,1
60,36,33,26,24,35,38,28,23,55,1
56,26,24,34,29,28,31,44,28,40,1
46,37,22,42,29,36,42,26,17,57,1
59,42,29,50,31,38,45,46,26,58,1
75,32,37,38,33,29,38,60,33,51,1
57,23,24,29,17,32,40,31,21,31,1
51,29,20,25,28,23,32,41,42,29,1
60,23,21,18,28,27,36,43,31,34,1
65,30,27,55,28,26,47,43,23,66,1
55,28,27,28,20,23,34,49,37,32,1
55,26,27,39,38,28,39,38,18,58,1
76,34,32,40,22,24,38,60,26,55,1
57,34,22,31,24,24,41,41,31,45,1
67,33,29,43,33,39,45,32,25,53,1
66,41,24,40,38,31,33,44,27,48,1
57,28,24,26,27,26,37,35,38,35,1
55,32,26,31,30,26,33,24,21,55,1
52,23,31,33,35,32,33,26,23,55,1
49,24,19,24,19,25,35,36,34,23,1
67,34,27,39,31,27,39,48,31,59,1
63,33,15,31,17,26,37,42,22,39,1
61,39,33,41,22,36,50,35,28,61,1
54,31,20,39,27,25,30,29,24,46,1
67,35,28,35,36,19,35,42,30,47,1
73,36,30,42,27,25,34,40,29,47,1
58,29,21,32,25,32,42,22,25,62,1
73,35,30,40,31,28,27,55,32,45,1
65,37,23,38,21,30,34,43,43,25,1
66,34,24,28,24,27,47,38,22,43,1
52,37,19,37,22,26,31,37,19,41,1
54,24,24,41,19,31,34,36,29,42,1
53,24,20,22,23,23,27,34,37,20,1
50,28,20,29,32,29,38,26,23,48,1
62,29,26,31,27,27,37,44,39,32,1
65,29,25,42,21,28,29,40,21,37,1
72,43,30,37,26,31,44,45,29,63,1
51,29,18,34,30,33,39,36,22,43,1
58,29,32,44,38,26,35,40,23,52,1
45,30,16,26,20,30,24,31,17,34,1
61,39,20,49,18,32,34,26,18,61,1
61,30,22,30,26,25,21,37,43,24,1
70,31,22,28,28,26,49,40,30,42,1
58,33,24,29,20,32,38,34,21,52,1
61,43,28,47,29,33,44,33,33,53,1
73,29,29,54,36,27,42,44,29,41,1
61,36,20,32,26,25,35,40,31,37,1
44,31,20,31,18,23,41,30,40,38,1
52,32,14,21,37,25,22,34,44,20,1
50,29,17,36,28,27,42,39,22,41,1
65,23,28,24,22,27,27,34,35,25,1
66,34,27,42,30,33,45,50,26,54,1
65,36,32,48,32,24,46,49,24,50,1
74,29,28,39,25,32,38,56,26,40,1
66,40,21,46,27,34,37,36,28,53,1
58,35,18,21,24,28,35,42,26,41,1
57,31,20,31,20,27,26,33,23,37,1
71,28,32,49,36,29,39,54,26,57,1
55,23,29,40,20,24,42,28,23,70,1
54,29,21,34,29,27,34,31,23,55,1
55,25,23,24,23,20,24,28,37,32,1
68,32,25,29,23,33,37,33,24,45,1
59,28,19,23,17,28,28,30,40,20,1
46,28,18,49,32,30,28,30,24,49,1
67,47,27,46,35,28,38,44,35,53,1
46,27,21,29,26,28,22,28,39,23,1
56,23,19,26,19,19,18,28,27,28,1
52,29,27,37,38,35,43,26,22,64,1
60,37,23,40,26,24,29,42,25,38,1
54,31,28,41,25,25,41,35,22,38,1
59,27,30,35,35,31,36,31,24,48,1
62,42,28,53,29,27,39,49,33,58,1
52,33,21,34,29,28,37,24,26,53,1
58,33,28,45,22,25,32,35,26,52,1
60,27,24,57,33,36,37,43,29,65,1
52,34,21,44,22,23,36,33,24,37,1
55,29,23,43,26,26,24,26,22,41,1
51,32,16,36,23,27,38,31,17,52,1
44,31,23,26,21,21,46,40,22,41,1
66,33,23,34,26,24,29,49,29,45,1
66,26,24,18,18,22,39,38,37,28,1
71,36,31,41,21,19,46,44,23,70,1
72,48,35,42,26,29,36,43,33,51,1
58,26,19,28,30,31,46,36,25,62,1
50,28,21,38,30,29,31,24,19,46,1
48,31,25,31,29,35,34,22,24,56,1
52,30,15,25,27,24,32,34,30,32,1
55,25,22,26,21,28,35,30,37,30,1
66,40,32,49,29,29,29,55,31,54,1
69,43,29,53,29,27,36,45,32,58,1
57,38,30,41,33,27,40,46,30,48,1
53,33,28,32,26,22,23,43,40,28,1
61,32,21,19,31,22,25,43,38,30,1
68,32,29,37,31,27,38,49,31,58,1
56,27,23,34,34,35,42,36,29,54,1
67,32,25,30,39,27,37,27,21,52,1
53,28,19,33,30,26,32,44,34,34,1
50,32,21,43,22,26,33,47,31,55,1
59,41,19,27,23,29,55,43,21,50,1
60,31,15,22,23,24,22,39,38,29,1
56,31,20,36,37,29,42,30,27,57,1
70,34,19,36,21,26,34,40,25,40,1
72,32,22,29,23,29,45,42,24,42,1
66,30,28,44,31,31,40,30,24,58,1
66,36,29,40,32,24,32,41,28,50,1
62,26,29,39,30,20,35,39,27,54,1
67,34,20,28,23,36,40,38,31,39,1
50,26,19,33,26,22,28,37,34,27,1
52,32,17,42,32,30,34,29,23,60,1
48,29,17,43,24,25,27,38,18,39,1
42,21,28,43,26,31,31,38,23,61,1
68,29,17,28,25,21,38,44,42,29,1
63,27,19,26,27,24,31,34,36,25,1
60,31,19,34,35,23,27,38,39,36,1
70,22,31,26,32,27,40,45,33,31,1
64,42,25,37,33,33,47,34,32,65,1
40,35,20,45,32,31,34,24,24,53,1
75,25,24,34,19,31,35,38,28,45,1
52,22,20,40,20,24,22,35,16,41,1
58,33,28,44,35,17,47,53,29,44,1
81,28,36,53,30,26,48,53,29,48,1
54,30,16,41,20,20,35,39,17,41,1
67,29,29,45,36,25,33,58,28,51,1
48,35,19,36,31,25,40,22,19,52,1
46,22,17,22,17,26,20,36,32,30,1
63,26,21,23,22,33,24,34,25,49,1
56,23,21,17,27,24,36,42,30,26,1
57,23,24,29,35,30,37,24,19,50,1
63,39,30,31,22,28,36,38,22,46,1
56,31,25,31,24,26,33,31,23,41,1
64,30,30,46,33,28,38,45,34,53,1
64,37,28,47,34,26,39,48,34,51,1
56,20,16,13,26,25,26,32,29,29,1
62,31,26,36,23,32,43,48,33,54,1
69,32,34,33,18,22,36,31,23,52,1
76,35,21,27,25,34,43,55,28,44,1
66,26,17,33,23,27,46,37,20,65,1
66,35,23,33,15,23,32,37,20,43,1
60,38,28,48,32,23,44,44,31,46,1
61,27,18,27,23,20,27,32,32,22,1
56,22,23,25,28,26,33,55,29,32,1
52,39,25,42,34,31,38,35,25,70,1
65,40,36,44,33,25,42,42,27,54,1
63,34,28,38,30,28,37,49,29,50,1
70,30,24,30,21,29,33,36,25,43,1
51,28,21,39,26,26,39,34,14,47,1
63,37,30,39,23,37,35,46,30,63,1
63,19,20,23,22,24,23,38,31,37,1
55,34,22,20,25,21,26,29,36,29,1
52,27,26,27,22,27,41,38,38,23,1
57,39,24,21,23,30,28,34,22,42,1
53,32,22,52,21,28,32,37,31,43,1
62,39,26,44,32,18,49,46,25,44,1
55,27,30,48,22,31,31,24,22,57,1
57,37,29,37,21,30,35,26,26,64,1
71,39,38,47,27,27,46,72,26,55,1
61,33,30,31,32,26,38,45,28,58,1
60,30,22,31,17,23,44,33,24,42,1
59,30,31,29,17,31,47,30,29,58,1
58,43,19,36,40,31,50,41,24,36,1
70,30,29,47,25,33,33,43,28,47,1
70,36,29,33,28,30,51,36,23,54,1
65,26,25,41,22,25,29,45,29,52,1
69,33,26,45,28,23,43,46,36,58,1
59,38,19,35,27,21,32,38,24,43,1
50,35,26,38,30,35,40,34,31,55,1
51,31,21,32,14,28,25,35,38,31,1
49,20,13,28,21,29,22,37,34,23,1
48,33,26,20,26,28,29,34,28,34,1
58,25,20,25,19,26,26,39,31,21,1
63,32,35,39,24,31,41,45,20,59,1
53,37,28,37,22,31,37,38,25,38,1
59,30,28,41,39,25,39,36,31,48,1
69,43,22,45,25,25,36,42,27,50,1
64,43,30,38,36,25,39,45,30,52,1
53,29,24,30,28,24,30,37,40,32,1
65,32,22,38,20,29,40,47,24,38,1
56,27,29,26,20,21,37,29,40,28,1
56,19,21,28,27,25,26,41,34,28,1
65,37,19,43,19,27,36,41,22,37,1
69,34,32,42,33,29,42,54,27,61,1
77,44,33,43,26,26,38,52,24,55,1
52,28,26,42,28,30,32,28,20,48,1
63,29,22,48,25,35,31,38,29,57,1
66,37,19,34,23,27,34,41,20,54,1
56,40,36,39,25,24,34,48,32,55,1
66,35,24,32,19,25,32,37,22,43,1
52,27,23,39,29,34,39,23,23,53,1
62,27,23,29,25,21,34,42,44,28,1
56,29,19,37,16,29,28,39,27,42,1
53,31,21,26,32,23,35,34,41,33,1
71,36,30,43,37,24,39,26,25,55,1
60,23,31,35,26,37,36,25,23,60,1
69,27,29,27,20,28,30,51,44,33,1
57,29,29,39,23,28,27,33,33,45,1
65,33,31,33,24,32,40,36,28,56,1
53,36,25,23,18,32,26,36,23,35,1
63,35,25,41,29,28,37,49,26,49,1
70,32,28,42,27,25,45,60,25,67,1
60,34,20,29,29,28,47,42,20,34,1
68,28,25,39,28,27,42,41,28,50,1
62,36,27,31,40,26,52,37,27,66,1
57,30,26,35,36,27,46,36,31,49,1
63,30,22,23,25,29,49,36,25,40,1
57,21,23,25,21,20,26,37,29,34,1
76,43,29,51,33,24,34,41,28,54,1
58,31,19,26,21,26,33,37,39,17,1
55,38,20,36,28,30,35,47,34,48,1
67,46,26,50,35,25,37,47,28,42,1
53,23,18,25,21,23,20,40,36,31,1
46,37,28,41,30,35,51,32,27,69,1
57,28,28,33,27,25,43,44,31,47,1
58,36,23,28,18,30,31,26,22,49,1
67,22,20,25,34,28,38,43,37,22,1
64,33,30,50,32,32,51,47,24,49,1
68,36,31,42,31,22,38,50,27,49,1
82,32,35,38,27,27,39,49,34,70,1
54,37,20,27,28,25,29,42,21,31,1
66,28,31,41,34,20,30,41,32,35,1
64,35,31,30,32,33,37,27,26,59,1
44,43,18,31,19,22,35,33,21,41,1
54,32,24,45,20,20,38,39,22,39,1
56,36,24,39,19,29,54,38,18,55,1
53,25,22,26,17,21,30,38,42,41,1
54,27,22,30,20,28,29,37,20,42,1
59,30,17,21,22,29,38,41,21,41,1
67,39,34,46,28,26,41,58,29,59,1
49,24,25,30,24,21,22,35,36,26,1
56,20,18,30,20,20,24,39,35,26,1
49,28,19,33,25,30,32,26,21,52,1
58,22,21,37,23,36,26,32,28,41,1
68,29,27,26,23,23,26,33,34,28,1
56,22,13,23,23,29,20,43,29,27,1
60,28,25,38,26,23,38,47,32,48,1
75,36,31,46,26,32,46,44,25,61,1
56,42,26,31,33,29,29,39,32,54,1
57,33,26,44,26,23,39,42,23,36,1
63,33,28,43,27,25,32,46,27,42,1
62,30,27,32,26,22,44,40,35,67,1
59,29,25,50,35,21,40,42,32,45,1
48,25,32,33,26,30,38,33,22,58,1
57,28,17,22,26,26,36,36,34,21,1
51,29,26,45,26,26,35,33,18,58,1
70,36,24,36,24,23,45,40,29,40,1
62,27,15,26,20,24,27,46,32,24,1
63,24,22,24,23,22,21,38,35,21,1
53,27,25,27,33,38,40,26,25,49,1
64,28,25,26,18,25,37,26,19,44,1
52,34,18,24,18,25,38,41,22,44,1
51,26,14,20,21,24,30,39,32,30,1
70,41,20,26,20,24,44,36,20,45,1
60,27,19,25,24,24,29,42,40,24,1
50,46,22,35,32,30,37,21,22,55,1
73,32,36,41,23,27,46,47,35,45,1
52,24,17,35,24,24,21,35,24,30,1
59,36,23,36,36,24,45,29,19,55,1
68,45,20,45,30,29,41,48,29,50,1
54,19,28,26,25,25,33,34,39,28,1
60,35,26,53,33,29,55,42,23,62,1
58,23,20,25,17,29,35,32,20,40,1
74,44,38,38,25,30,37,55,28,49,1
62,27,20,33,17,25,41,33,26,46,1
59,36,24,50,32,34,35,41,28,46,1
45,29,23,35,26,30,39,30,23,42,1
62,38,16,21,19,34,43,36,21,36,1
59,33,23,26,32,34,37,36,24,45,1
59,28,17,33,25,26,39,38,43,29,1
63,23,19,23,22,28,31,42,36,29,1
74,34,32,43,34,26,38,50,35,53,1
68,40,32,41,41,26,31,40,22,50,1
55,33,21,42,20,29,34,42,26,38,1
65,33,23,25,21,24,29,36,41,33,1
55,28,20,35,16,21,32,42,41,32,1
66,39,32,44,39,18,32,50,32,55,1
53,35,25,40,28,34,33,29,21,50,1
58,26,20,48,21,24,33,36,22,44,1
49,24,22,33,34,27,40,22,17,49,1
71,30,30,45,32,35,33,47,28,56,1
56,29,25,40,40,35,30,32,26,51,1
60,32,22,33,21,26,27,35,36,23,1
55,39,25,28,24,30,38,33,24,35,1
52,34,28,48,19,21,43,31,22,47,1
73,38,31,44,27,36,51,48,33,62,1
65,21,12,22,20,27,21,30,30,30,1
52,40,27,36,32,24,29,47,28,61,1
54,24,23,34,22,23,35,40,27,34,1
62,34,23,41,32,18,34,37,28,45,1
58,26,22,28,30,22,25,43,38,22,1
56,37,29,50,32,26,28,48,28,52,1
74,38,25,45,25,25,41,39,23,51,1
56,26,30,42,30,32,44,37,22,52,1
60,26,21,28,14,23,20,39,37,32,1
50,30,16,40,20,20,37,38,36,35,1
57,32,22,22,21,33,35,45,27,38,1
51,28,21,38,37,22,37,39,24,49,1
63,27,22,23,24,25,39,44,42,25,1
54,37,30,38,24,33,46,27,23,48,1
46,32,20,39,28,28,38,42,23,40,1
50,32,28,31,31,31,35,29,28,50,1
75,32,35,37,33,31,54,54,37,69,1
62,30,20,27,17,32,42,40,22,40,1
58,40,24,31,26,31,30,42,28,37,1
49,33,31,42,37,34,51,25,26,61,1
50,36,28,40,28,25,33,34,20,40,1
55,30,22,41,43,24,37,29,14,55,1
62,29,24,28,22,26,41,41,31,33,1
47,24,18,26,28,24,33,30,31,28,1
55,26,16,30,14,25,35,34,32,37,1
54,19,15,21,22,19,26,37,35,29,1
67,40,32,41,28,21,36,40,30,48,1
54,25,23,28,24,28,26,34,31,21,1
57,19,23,23,27,21,37,45,28,21,1
51,39,13,28,21,33,38,33,31,38,1
68,34,24,31,16,28,38,37,21,41,1
66,39,27,51,30,33,38,35,24,50,1
62,37,27,36,27,26,35,45,39,44,1
46,35,26,45,31,29,33,28,24,47,1
60,29,22,31,33,33,48,23,22,56,1
61,36,22,22,28,27,28,34,23,44,1
66,47,27,44,36,27,30,41,24,42,1
63,31,30,41,31,28,45,43,30,51,1
52,29,35,48,32,28,35,24,24,45,1
45,32,28,48,23,28,35,38,21,34,1
52,34,22,45,33,32,36,42,25,63,1
47,34,21,38,24,26,43,45,25,38,1
54,35,17,37,40,33,42,38,22,50,1
70,26,32,46,28,29,40,47,21,45,1
57,24,13,25,19,23,20,31,32,29,1
64,34,20,20,23,27,38,30,27,37,1
62,36,26,30,32,25,36,26,25,57,1
62,31,26,45,25,32,49,52,33,57,1
62,34,29,48,31,23,32,45,29,48,1
66,29,28,40,22,23,35,45,17,40,1
69,36,22,17,34,22,36,47,33,21,1
61,31,19,27,27,23,32,43,34,24,1
51,38,20,35,21,25,39,40,18,34,1
57,34,25,36,36,30,46,30,24,70,1
59,34,25,47,30,27,27,41,29,45,1
58,27,25,38,24,25,32,33,16,37,1
56,31,23,25,26,25,34,38,41,36,1
67,31,29,22,19,24,39,36,22,40,1
58,25,20,20,22,25,36,35,34,30,1
51,35,23,42,32,27,31,30,16,60,1
63,28,29,21,31,31,29,45,34,27,1
51,35,28,52,28,24,43,50,31,46,1
20,19,35,14,22,18,32,35,9,17,2
30,40,50,23,24,50,32,58,25,40,2
22,34,64,8,24,40,39,57,17,26,2
29,48,50,21,26,45,33,54,25,27,2
20,55,40,26,16,33,28,51,15,20,2
19,30,51,10,25,26,31,48,18,22,2
28,30,42,18,20,36,30,49,16,27,2
22,27,39,25,18,33,19,50,19,26,2
27,14,41,24,21,30,18,56,15,23,2
14,43,48,22,13,26,33,44,17,25,2
25,53,64,27,19,34,29,49,32,30,2
22,29,53,16,26,21,24,39,28,32,2
18,49,46,28,19,31,32,49,20,27,2
15,24,21,24,14,29,14,45,18,27,2
22,50,25,35,12,44,34,62,17,30,2
23,40,49,21,36,47,26,67,26,41,2
32,26,54,45,25,25,27,61,23,32,2
23,20,48,19,25,26,24,67,21,32,2
19,39,37,32,14,32,21,73,12,33,2
31,29,35,19,25,39,15,65,20,22,2
23,22,39,22,25,35,37,53,16,29,2
19,16,54,13,35,22,19,31,13,19,2
20,50,31,27,11,31,27,30,28,21,2
26,42,34,18,20,30,30,43,22,23,2
24,49,35,26,16,32,26,49,25,23,2
19,32,61,19,21,26,28,56,23,37,2
16,14,37,13,23,19,22,47,14,16,2
23,55,33,20,20,29,31,31,18,26,2
16,64,31,26,28,34,37,58,36,14,2
